"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Bhutan",64,"Surface water: leaving the country to other countries (total)",4171,1997,81.0,"E","[211]","6027"
"Bhutan",64,"Surface water: leaving the country to other countries (total)",4171,2002,81.0,"E","[212]","6027"
"Bhutan",64,"Surface water: leaving the country to other countries (total)",4171,2007,78.0,"E","[213]","6027"
"Bhutan",64,"Surface water: leaving the country to other countries (total)",4171,2012,78.0,"E","[214]","6027"
"Bhutan",64,"Surface water: leaving the country to other countries (total)",4171,2017,78.0,"E","","6433"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1962,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1967,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1972,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1977,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1982,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1987,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1992,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,1997,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,2002,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,2007,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,2012,78.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries not submitted to treaties",4172,2017,78.0,"E","","6433"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1962,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1967,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1972,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1977,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1982,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1987,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1992,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,1997,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,2002,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,2007,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,2012,0.0,"E","","6043"
"Bhutan",64,"Surface water: outflow to other countries submitted to treaties",4173,2017,0.0,"E","","6433"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"E","","6433"
"Bhutan",64,"Surface water: total external renewable",4176,1962,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1967,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1972,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1977,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1982,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1987,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1992,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1997,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2002,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2007,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2012,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2017,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2018,0.0,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1962,,,"[215]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1967,,,"[216]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1972,,,"[217]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1977,,,"[218]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1982,,,"[219]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1987,,,"[220]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1992,,,"[221]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,1997,,,"[222]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,2002,,,"[223]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,2007,,,"[224]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,2012,,,"[225]",
"Bolivia (Plurinational State of)",68,"Surface water: entering the country (total)",4159,2017,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1962,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1967,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1972,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1977,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1982,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1987,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1992,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,1997,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,2002,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,2007,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,2012,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow not submitted to treaties",4160,2017,259.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1962,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1967,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1972,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1977,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1982,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1987,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1992,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,1997,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,2002,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,2007,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,2012,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow submitted to treaties",4161,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1962,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1967,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1972,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1977,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1982,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1987,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1992,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,1997,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,2002,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,2007,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,2012,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: inflow secured through treaties",4162,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1962,15.0,"","[226]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1967,15.0,"","[227]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1972,15.0,"","[228]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1977,15.0,"","[229]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1982,15.0,"","[230]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1987,15.0,"","[231]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1992,15.0,"","[232]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,1997,15.0,"","[233]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,2002,15.0,"","[234]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,2007,15.0,"","[235]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,2012,15.0,"","[236]","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total flow of border rivers",4165,2017,15.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1962,,,"[237]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1967,,,"[238]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1972,,,"[239]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1977,,,"[240]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1982,,,"[241]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1987,,,"[242]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1992,,,"[243]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,1997,,,"[244]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,2002,,,"[245]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,2007,,,"[246]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,2012,,,"[247]",
"Bolivia (Plurinational State of)",68,"Surface water: accounted flow of border rivers",4168,2017,11.5,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1962,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1967,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1972,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1977,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1982,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1987,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1992,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,1997,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,2002,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,2007,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,2012,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,2017,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: accounted inflow",4164,2018,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1962,,,"[248]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1967,,,"[249]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1972,,,"[250]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1977,,,"[251]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1982,,,"[252]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1987,,,"[253]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1992,,,"[254]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,1997,,,"[255]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,2002,,,"[256]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,2007,,,"[257]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,2012,,,"[258]",
"Bolivia (Plurinational State of)",68,"Surface water: leaving the country to other countries (total)",4171,2017,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1962,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1967,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1972,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1977,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1982,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1987,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1992,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,1997,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,2002,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,2007,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,2012,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries not submitted to treaties",4172,2017,566.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1962,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1967,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1972,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1977,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1982,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1987,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1992,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,1997,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,2002,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,2007,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,2012,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries submitted to treaties",4173,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1962,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1967,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1972,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1977,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1982,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1987,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1992,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1997,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2002,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2007,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2012,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2017,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2018,270.5,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: entering the country (total)",4159,1992,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: entering the country (total)",4159,1997,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: entering the country (total)",4159,2002,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: entering the country (total)",4159,2007,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: entering the country (total)",4159,2012,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: entering the country (total)",4159,2017,2.0,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: inflow not submitted to treaties",4160,1992,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow not submitted to treaties",4160,1997,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow not submitted to treaties",4160,2002,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow not submitted to treaties",4160,2007,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow not submitted to treaties",4160,2012,2.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow not submitted to treaties",4160,2017,2.0,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: inflow submitted to treaties",4161,1992,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: inflow submitted to treaties",4161,1997,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: inflow submitted to treaties",4161,2002,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: inflow submitted to treaties",4161,2007,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: inflow submitted to treaties",4161,2012,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: inflow submitted to treaties",4161,2017,0.0,"E","","6433"
"Bosnia and Herzegovina",70,"Surface water: inflow secured through treaties",4162,1992,0.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow secured through treaties",4162,1997,0.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow secured through treaties",4162,2002,0.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow secured through treaties",4162,2007,0.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow secured through treaties",4162,2012,0.0,"","","1511"
"Bosnia and Herzegovina",70,"Surface water: inflow secured through treaties",4162,2017,0.0,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: total flow of border rivers",4165,1992,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: total flow of border rivers",4165,1997,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: total flow of border rivers",4165,2002,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: total flow of border rivers",4165,2007,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: total flow of border rivers",4165,2012,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: total flow of border rivers",4165,2017,0.0,"E","","6433"
"Bosnia and Herzegovina",70,"Surface water: accounted flow of border rivers",4168,1992,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: accounted flow of border rivers",4168,1997,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: accounted flow of border rivers",4168,2002,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: accounted flow of border rivers",4168,2007,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: accounted flow of border rivers",4168,2012,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: accounted flow of border rivers",4168,2017,0.0,"E","","6433"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,1992,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,1997,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,2002,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,2007,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,2012,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,2017,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: accounted inflow",4164,2018,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: leaving the country to other countries (total)",4171,1992,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: leaving the country to other countries (total)",4171,1997,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: leaving the country to other countries (total)",4171,2002,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: leaving the country to other countries (total)",4171,2007,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: leaving the country to other countries (total)",4171,2012,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: leaving the country to other countries (total)",4171,2017,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries not submitted to treaties",4172,1992,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries not submitted to treaties",4172,1997,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries not submitted to treaties",4172,2002,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries not submitted to treaties",4172,2007,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries not submitted to treaties",4172,2012,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries not submitted to treaties",4172,2017,35.5,"","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries submitted to treaties",4173,1992,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries submitted to treaties",4173,1997,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries submitted to treaties",4173,2002,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries submitted to treaties",4173,2007,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries submitted to treaties",4173,2012,0.0,"E","","6043"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries submitted to treaties",4173,2017,0.0,"E","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"E","","6433"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,1992,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,1997,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2002,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2007,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2012,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2017,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2018,2.0,"E","","0"
"Botswana",72,"Surface water: entering the country (total)",4159,1961,9.04,"","","5117"
"Botswana",72,"Surface water: entering the country (total)",4159,1966,9.04,"","","5117"
"Botswana",72,"Surface water: entering the country (total)",4159,1971,9.04,"","","5117"
"Botswana",72,"Surface water: entering the country (total)",4159,1976,9.04,"","","5117"
"Botswana",72,"Surface water: entering the country (total)",4159,1981,9.04,"","","5117"
"Botswana",72,"Surface water: entering the country (total)",4159,1986,9.04,"","","5117"
