"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1962,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1967,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1972,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1977,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1982,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1987,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1992,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,1997,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,2002,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,2007,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,2012,0.0,"E","","6043"
"Afghanistan",4,"Groundwater: entering the country (total)",4177,2017,0.0,"E","","6433"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1962,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1967,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1972,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1977,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1982,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1987,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1992,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,1997,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,2002,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,2007,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,2012,0.0,"E","","6027"
"Afghanistan",4,"Groundwater: accounted inflow",4452,2017,0.0,"E","","6433"
"Albania",8,"Groundwater: entering the country (total)",4177,1962,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1967,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1972,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1977,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1982,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1987,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1992,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,1997,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,2002,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,2007,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,2012,0.0,"E","","6027"
"Albania",8,"Groundwater: entering the country (total)",4177,2017,0.0,"E","","6433"
"Albania",8,"Groundwater: accounted inflow",4452,1962,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1967,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1972,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1977,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1982,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1987,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1992,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,1997,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,2002,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,2007,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,2012,0.0,"E","","6027"
"Albania",8,"Groundwater: accounted inflow",4452,2017,0.0,"E","","6433"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1962,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1967,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1972,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1977,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1982,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1987,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1992,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,1997,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,2002,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,2007,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,2012,0.0,"","","1514"
"Albania",8,"Groundwater: leaving the country to other countries (total)",4178,2017,0.0,"","","6433"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"E","","6043"
"Albania",8,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"E","","6433"
"Algeria",12,"Groundwater: entering the country (total)",4177,1962,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1967,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1972,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1977,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1982,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1987,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1992,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,1997,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,2002,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,2007,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,2012,0.03,"","","1503"
"Algeria",12,"Groundwater: entering the country (total)",4177,2017,0.03,"","","6433"
"Algeria",12,"Groundwater: accounted inflow",4452,1962,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1967,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1972,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1977,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1982,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1987,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1992,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,1997,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,2002,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,2007,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,2012,0.03,"","","5722"
"Algeria",12,"Groundwater: accounted inflow",4452,2017,0.03,"","","6433"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1962,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1967,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1972,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1977,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1982,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1987,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1992,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,1997,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,2002,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,2007,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,2012,0.1,"","","1503"
"Algeria",12,"Groundwater: leaving the country to other countries (total)",4178,2017,0.1,"","","6433"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1962,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1967,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1972,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1977,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1982,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1987,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1992,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,1997,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,2002,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,2007,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,2012,0.1,"E","","6043"
"Algeria",12,"Groundwater: accounted outflow to other countries",4453,2017,0.1,"E","","6433"
"Angola",24,"Groundwater: entering the country (total)",4177,1962,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1967,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1972,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1977,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1982,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1987,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1992,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,1997,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,2002,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,2007,0.0,"","","5354"
"Angola",24,"Groundwater: entering the country (total)",4177,2012,0.0,"","","5343"
"Angola",24,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Angola",24,"Groundwater: accounted inflow",4452,1962,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1967,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1972,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1977,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1982,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1987,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1992,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,1997,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,2002,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,2007,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,2012,0.0,"","","5722"
"Angola",24,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1962,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1967,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1972,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1977,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1982,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1987,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1992,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,1997,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,2002,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,2007,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,2012,0.0,"","","1572"
"Angola",24,"Groundwater: leaving the country to other countries (total)",4178,2017,0.0,"","","6433"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"E","","6043"
"Angola",24,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"E","","6433"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1962,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1967,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1972,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1977,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1982,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1987,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1992,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,1997,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,2002,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,2007,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,2012,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1962,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1967,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1972,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1977,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1982,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1987,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1992,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,1997,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,2002,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,2007,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,2012,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1962,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1967,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1972,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1977,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1982,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1987,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1992,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,1997,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,2002,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,2007,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,2012,0.0,"","","1537"
"Antigua and Barbuda",28,"Groundwater: leaving the country to other countries (total)",4178,2017,0.0,"","","6433"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"","","6043"
"Antigua and Barbuda",28,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"","","6433"
"Argentina",32,"Groundwater: entering the country (total)",4177,1962,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1967,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1972,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1977,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1982,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1987,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1992,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,1997,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,2002,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,2007,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,2012,0.0,"","","1549"
"Argentina",32,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Argentina",32,"Groundwater: accounted inflow",4452,1962,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1967,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1972,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1977,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1982,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1987,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1992,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,1997,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,2002,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,2007,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,2012,0.0,"","","5722"
"Argentina",32,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1962,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1967,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1972,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1977,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1982,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1987,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1992,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,1997,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,2002,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,2007,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,2012,0.0,"","","1549"
"Argentina",32,"Groundwater: leaving the country to other countries (total)",4178,2017,0.0,"","","6433"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"E","","6043"
"Argentina",32,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"E","","6433"
"Armenia",51,"Groundwater: entering the country (total)",4177,1992,0.0,"E","","6027"
"Armenia",51,"Groundwater: entering the country (total)",4177,1997,0.0,"E","","6027"
"Armenia",51,"Groundwater: entering the country (total)",4177,2002,0.0,"E","","6027"
"Armenia",51,"Groundwater: entering the country (total)",4177,2007,0.0,"E","","6027"
"Armenia",51,"Groundwater: entering the country (total)",4177,2012,0.0,"E","","6027"
"Armenia",51,"Groundwater: entering the country (total)",4177,2017,0.0,"E","","6433"
"Armenia",51,"Groundwater: accounted inflow",4452,1992,0.0,"E","","6027"
"Armenia",51,"Groundwater: accounted inflow",4452,1997,0.0,"E","","6027"
"Armenia",51,"Groundwater: accounted inflow",4452,2002,0.0,"E","","6027"
"Armenia",51,"Groundwater: accounted inflow",4452,2007,0.0,"E","","6027"
"Armenia",51,"Groundwater: accounted inflow",4452,2012,0.0,"E","","6027"
"Armenia",51,"Groundwater: accounted inflow",4452,2017,0.0,"E","","6433"
"Australia",36,"Groundwater: entering the country (total)",4177,1962,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1967,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1972,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1977,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1982,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1987,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1992,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,1997,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,2002,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,2007,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,2012,0.0,"","","6043"
"Australia",36,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Australia",36,"Groundwater: accounted inflow",4452,1962,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1967,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1972,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1977,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1982,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1987,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1992,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,1997,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,2002,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,2007,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,2012,0.0,"","","6043"
"Australia",36,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1962,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1967,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1972,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1977,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1982,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1987,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1992,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,1997,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,2002,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,2007,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,2012,0.0,"","","1515"
"Australia",36,"Groundwater: leaving the country to other countries (total)",4178,2017,0.0,"","","6433"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"","","6043"
"Australia",36,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"","","6433"
"Austria",40,"Groundwater: entering the country (total)",4177,1962,0.0,"E","","6027"
"Austria",40,"Groundwater: entering the country (total)",4177,1967,0.0,"E","","6027"
"Austria",40,"Groundwater: entering the country (total)",4177,1972,0.0,"E","","6027"
"Austria",40,"Groundwater: entering the country (total)",4177,1977,0.0,"E","","6027"
"Austria",40,"Groundwater: entering the country (total)",4177,1982,0.0,"E","","6027"
